HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8459.59.00.30","3","Other","[""No.""]","","","","",""
"","1","Other milling machines:","","","","","",""
"8459.61.00","2","Numerically controlled","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.61.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8459.61.00.80","3","Other","[""No.""]","","","","",""
"8459.69.00","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.69.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.69.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8459.69.00.50","4","Profile, duplicating or die sinking","[""No.""]","","","","",""
"8459.69.00.70","4","Bed type","[""No.""]","","","","",""
"8459.69.00.90","4","Other","[""No.""]","","","","",""
"8459.70","1","Other threading or tapping machines:","","","","","",""
"8459.70.40.00","2","Numerically controlled","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.70.80","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.70.80.40","3","Used or rebuilt","[""No.""]","","","","",""
"8459.70.80.60","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8459.70.80.80","3","Other","[""No.""]","","","","",""
"8460","0","Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal or cermets by means of grinding stones, abrasives or polishing products, other than gear cutting, gear grinding or gear finishing machines of heading 8461:","","","","","",""
"","1","Flat-surface grinding machines:","","","","","",""
"8460.12.00","2","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.12.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8460.12.00.80","3","Other","[""No.""]","","","","",""
"8460.19.01","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.19.01.05","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8460.19.01.10","4","Reciprocating-table type","[""No.""]","","","","",""
"8460.19.01.50","4","Other","[""No.""]","","","","",""
"","1","Other grinding machines:","","","","","",""
"8460.22.00","2","Centerless grinding machines, numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.22.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8460.22.00.80","3","Other","[""No.""]","","","","",""
"8460.23.00","2","Other cylindrical grinding machines, numerically controlled","","4.4%","Free (A,AU,BH,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.23.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8460.23.00.80","3","Other","[""No.""]","","","","",""
"8460.24.00","2","Other, numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.24.00.05","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8460.24.00.10","4","External cylindrical, including universal","[""No.""]","","","","",""
"8460.24.00.30","4","Internal cylindrical","[""No.""]","","","","",""
"8460.24.00.50","4","Other","[""No.""]","","","","",""
"8460.29.01","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.29.01.05","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8460.29.01.10","4","External cylindrical, including universal","[""No.""]","","","","",""
"8460.29.01.30","4","Internal cylindrical","[""No.""]","","","","",""
"8460.29.01.50","4","Other","[""No.""]","","","","",""
"","1","Sharpening (tool or cutter grinding) machines:","","","","","",""
"8460.31.00","2","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.31.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8460.31.00.80","3","Other","[""No.""]","","","","",""
"8460.39.00","2","Other","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.39.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8460.39.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8460.39.00.50","3","Other","[""No.""]","","","","",""
"8460.40","1","Honing or lapping machines:","","","","","",""
"8460.40.40","2","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.40.40.10","3","Used or rebuilt","[""No.""]","","","","",""
"8460.40.40.60","3","Other","[""No.""]","","","","",""
"8460.40.80","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.40.80.10","3","Used or rebuilt","[""No.""]","","","","",""
"8460.40.80.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8460.40.80.80","3","Other","[""No.""]","","","","",""
"8460.90","1","Other:","","","","","",""
"8460.90.40","2","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.90.40.10","3","Used or rebuilt","[""No.""]","","","","",""
"8460.90.40.60","3","Other","[""No.""]","","","","",""
"8460.90.80","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8460.90.80.10","3","Used or rebuilt","[""No.""]","","","","",""
"8460.90.80.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8460.90.80.80","3","Other","[""No.""]","","","","",""
"8461","0","Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine tools working by removing metal or cermets, not elsewhere specified or included:","","","","","",""
"8461.20","1","Shaping or slotting machines:","","","","","",""
"8461.20.40.00","2","Numerically controlled","[""No.""]","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.20.80","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.20.80.30","3","Used or rebuilt","[""No.""]","","","","",""
"8461.20.80.70","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8461.20.80.90","3","Other","[""No.""]","","","","",""
"8461.30","1","Broaching machines:","","","","","",""
"8461.30.40","2","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.30.40.20","3","Used or rebuilt","[""No.""]","","","","",""
"8461.30.40.60","3","Other","[""No.""]","","","","",""
"8461.30.80","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.30.80.20","3","Used or rebuilt","[""No.""]","","","","",""
"8461.30.80.40","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8461.30.80.80","3","Other","[""No.""]","","","","",""
"8461.40","1","Gear cutting, gear grinding or gear finishing machines:","","","","","",""
"8461.40.10","2","Gear cutting machines","","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)2.9% (JP)","40%","",""
"8461.40.10.10","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8461.40.10.20","4","For bevel gears","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8461.40.10.30","5","Gear hobbers","[""No.""]","","","","",""
"8461.40.10.40","5","Gear shapers","[""No.""]","","","","",""
"8461.40.10.60","5","Other","[""No.""]","","","","",""
"8461.40.50","2","Gear grinding or finishing machines","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.40.50.20","3","Used or rebuilt","[""No.""]","","","","",""
"8461.40.50.40","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8461.40.50.50","4","For bevel gears","[""No.""]","","","","",""
"8461.40.50.70","4","Other","[""No.""]","","","","",""
"8461.50","1","Sawing or cutting-off machines:","","","","","",""
"8461.50.40","2","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.50.40.10","3","Used or rebuilt","[""No.""]","","","","",""
"8461.50.40.50","3","Other","[""No.""]","","","","",""
"8461.50.80","2","Other","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8461.50.80.10","3","Used or rebuilt","[""No.""]","","","","",""
"8461.50.80.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8461.50.80.90","3","Other","[""No.""]","","","","",""
"8461.90","1","Other:","","","","","",""
"8461.90.30","2","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","3","Planing machines:","","","","","",""
"8461.90.30.20","4","Used or rebuilt","[""No.""]","","","","",""
"8461.90.30.40","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8461.90.30.60","4","Used or rebuilt","[""No.""]","","","","",""
"8461.90.30.80","4","Other","[""No.""]","","","","",""
"8461.90.60","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","3","Planing machines:","","","","","",""
"8461.90.60.10","4","Used or rebuilt","[""No.""]","","","","",""
"8461.90.60.20","4","Other, valued under $3,025 each","[""No.""]","","","","",""
"8461.90.60.30","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8461.90.60.40","4","Used or rebuilt","[""No.""]","","","","",""
"8461.90.60.50","4","Other, valued under $3,025 each","[""No.""]","","","","",""
"8461.90.60.90","4","Other","[""No.""]","","","","",""
"8462","0","Machine tools (including presses) for working metal by forging, hammering or die forging (excluding rolling mills); machine tools (including presses, slitting lines and cut-to-length lines) for working metal by bending, folding, straightening, flattening, shearing, punching, notching or nibbling (excluding drawbenches); presses for working metal or metal carbides, not specified above:","","","","","",""
"","1","Hot forming machines for forging, die forging (including presses) and hot hammers:","","","","","",""
"8462.11.00","2","Closed die forging machines","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.11.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8462.11.00.30","4","Headers and upsetters, including cold headers","[""No.""]","","","","",""
"8462.11.00.35","4","Mechanical transfer presses","[""No.""]","","","","",""
"8462.11.00.55","4","Other","[""No.""]","","","","",""
"8462.19.00","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.19.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8462.19.00.30","4","Headers and upsetters, including cold headers","[""No.""]","","","","",""
"8462.19.00.35","4","Mechanical transfer presses","[""No.""]","","","","",""
"8462.19.00.55","4","Other","[""No.""]","","","","",""
"","1","Bending, folding, straightening or flattening machines (including press brakes) for flat products:","","","","","",""
"8462.22.00","2","Profile forming machines","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.22.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.22.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.22.00.50","3","Other","[""No.""]","","","","",""
"8462.23.00","2","Numerically controlled press brakes","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.23.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.23.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.23.00.50","3","Other","[""No.""]","","","","",""
"8462.24.00","2","Numerically controlled panel benders","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.24.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.24.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.24.00.50","3","Other","[""No.""]","","","","",""
"8462.25.00","2","Numerically controlled roll forming machines","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.25.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.25.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.25.00.50","3","Other","[""No.""]","","","","",""
"8462.26.00","2","Other numerically controlled bending, folding, straightening or flattening machines","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.26.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.26.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.26.00.50","3","Other","[""No.""]","","","","",""
"8462.29.00","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.29.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.29.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8462.29.00.30","4","Press brakes","[""No.""]","","","","",""
"8462.29.00.40","4","Bending rolls","[""No.""]","","","","",""
"8462.29.00.50","4","Other","[""No.""]","","","","",""
"","1","Slitting lines, cut-to-length lines and other shearing machines (excluding presses) for flat products, other than combined punching and shearing machines:","","","","","",""
"8462.32","2","Slitting lines and cut-to-length lines:","","","","","",""
"8462.32.10","3","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.32.10.40","4","Used or rebuilt","[""No.""]","","","","",""
"8462.32.10.80","4","Other","[""No.""]","","","","",""
"8462.32.50","3","Other","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.32.50.10","4","Used or rebuilt","[""No.""]","","","","",""
"8462.32.50.20","4","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.32.50.50","4","Other","[""No.""]","","","","",""
"8462.33.00","2","Numerically controlled shearing machines","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.33.00.40","4","Used or rebuilt","[""No.""]","","","","",""
"8462.33.00.80","4","Other","[""No.""]","","","","",""
"8462.39.00","2","Other","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.39.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.39.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.39.00.50","3","Other","[""No.""]","","","","",""
"","1","Punching, notching or nibbling machines (excluding presses) for flat products including combined punching and shearing machines:","","","","","",""
"8462.42.00","2","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.42.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8462.42.00.80","3","Other","[""No.""]","","","","",""
"8462.49.00","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.49.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.49.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.49.00.50","3","Other","[""No.""]","","","","",""
"","1","Machines for working tube, pipe, hollow section and bar (excluding presses):","","","","","",""
"8462.51.00","2","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.51.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8462.51.00.80","3","Other","[""No.""]","","","","",""
"8462.59.00","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.59.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8462.59.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"8462.59.00.50","3","Other","[""No.""]","","","","",""
"","1","Cold metal working presses:","","","","","",""
"8462.61","2","Hydraulic presses:","","","","","",""
"8462.61.40","3","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.61.40.30","4","Used or rebuilt","[""No.""]","","","","",""
"8462.61.40.60","4","Other","[""No.""]","","","","",""
"8462.61.80","3","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.61.80.30","4","Used or rebuilt","[""No.""]","","","","",""
"8462.61.80.90","4","Other","[""No.""]","","","","",""
"8462.62","2","Mechanical presses:","","","","","",""
"8462.62.40","3","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.62.40.10","4","Used or rebuilt","[""No.""]","","","","",""
"8462.62.40.30","4","Other","[""No.""]","","","","",""
"8462.62.50","3","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8462.62.50.30","4","Used or rebuilt","[""No.""]","","","","",""
"8462.62.50.90","4","Other","[""No.""]","","","","",""
"8462.63","2","Servo-presses:","","","","","",""
"8462.63.40","3","Numerically controlled","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
